Strategy,user_input,retrieved_contexts,response,reference,faithfulness,answer_relevancy,context_recall,context_precision
Hybrid,What does the decoder generate from the quantizer output vector zqt?,"['[Izvor 1 | str.375 | data\\book.pdf]\nwaveform, and represents it by a sequence of discrete tokens each taken from\none of the Nc codebooks, qt = qt,1,qt,2,...,qt,Nc. The vector quantizer also\nsums the vector codewords from each codebook to create a quantizer output\nvector zqt.\n3. a decoder that generates a lossy reconstructed waveform span ˆx from the\nquantizer output vector zqt.\nAudio tokenizers are generally learned end-to-end, using loss functions that re-\nward a tokenization that allows the system to reconstruct the input waveform.\n\n---\n\n[Izvor 2 | str.376 | data\\book.pdf]\nunits that add a convolution to the prior input.\nThe output of the encoder is an embedding zt at time t, 75 of which are produced\nper second. This embedding is then quantized (as discussed in the next section),\nturning each embedding zt into a series of Nc discrete symbols qt = qt,1,qt,2,...,qt,Nc,\nand also turning the series of symbols into a new quantizer output vector zqt. Fi-\nnally, the decoder takes the output embedding from the quantizer zqt and generates\n\n---\n\n[Izvor 3 | str.376 | data\\book.pdf]\na waveform via a symmetric set of convnets that upsample the audio.\nIn summary, a 24kHz waveform comes through, we encode/downsample it into\na vector zt of dimensionality D = 256, quantize it into discrete symbols qt, turn it\nback into a vector zqt of dimensionality D = 256, and then decode/upsample that\nvector back into a waveform at 24kHz.\n16.2.2\nVector Quantization\nThe goal of the vector quantization or VQ step is to turn a series of vectors into a\nvector\nquantization\nVQ\nseries of discrete symbols.\n\n---\n\n[Izvor 4 | str.380 | data\\book.pdf]\nguage model, VALL-E does the conditional generation in a 2-stage process, using\ntwo distinct language models. This architectural choice is inﬂuenced by the hierar-\nchical nature of the RVQ quantizer that generates the audio tokens. The output of the\nﬁrst RVQ quantizer is the most important token to the ﬁnal speech, while the subse-\nquent quantizers contribute less and less residual information to the ﬁnal signal. So\n\n---\n\n[Izvor 5 | str.374 | data\\book.pdf]\nadapted from Mousavi et al. (2025). An input waveform x is encoded (generally using a series\nof downsampling convolution networks) into a series of embeddings zt. Each embedding is\nthen passed through a quantizer to produce a series of quantized tokens qt. To regenerate the\nspeech signal, the quantized tokens are re-mapped back to a vector zqt and then encoded (usu-\nally using a series of upsampling convolution networks) back to a waveform. We’ll discuss\nhow the architecture is trained in Section 16.2.4.']",The decoder generates a lossy reconstructed waveform from the quantizer output vector zqt.,A lossy reconstructed waveform span ˆx.,1.0,1.0,1.0,0.9999999999
Hybrid,What is the role of the phrase 'someplace nearby' in the sensible interpretation of the sentence?,"['[Izvor 1 | str.499 | data\\book.pdf]\nthe sensible interpretation, eat is intransitive and the phrase someplace nearby is\nan adjunct that gives the location of the eating event. In the nonsensical speaker-as-\nGodzilla interpretation, eat is transitive and the phrase someplace nearby is the direct\nobject and the THEME of the eating, like the NP Malaysian food in the following\nsentences:\n(21.30)\nI want to eat Malaysian food.\nHow do we know that someplace nearby isn’t the direct object in this sentence?\n\n---\n\n[Izvor 2 | str.423 | data\\book.pdf]\nCaptain Spaulding did the shooting in his pajamas.\nCrackers is ambiguous because the phrase in my pajamas can be part of the NP\nheaded by elephant or a part of the verb phrase headed by shot. Figure 18.9 illus-\ntrates these two analyses of Marx’s line using rules from L1.\nStructural ambiguity, appropriately enough, comes in many forms. Two common\nkinds of ambiguity are attachment ambiguity and coordination ambiguity. A\nsentence has an attachment ambiguity if a particular constituent can be attached to\n\n---\n\n[Izvor 3 | str.476 | data\\book.pdf]\n6:45 or afterwards.\n(20.20) I’d like to go at 6:45 in the morning.\n(20.21) Somewhere around noon, please.\n(20.22) I want to take the train back afterwards.\nIncidentally, temporal expressions display a fascinating metaphorical conceptual\norganization. Temporal expressions in English are frequently expressed in spatial\nterms, as is illustrated by the various uses of at, in, somewhere, and near in these\nexamples (Lakoff and Johnson 1980, Jackendoff 1983). Metaphorical organizations\n\n---\n\n[Izvor 4 | str.325 | data\\book.pdf]\nthem. Prosodic structure is often described in terms of prosodic phrasing, mean-\nprosodic\nphrasing\ning that an utterance has a prosodic phrase structure in a similar way to it having\na syntactic phrase structure. For example, the sentence I wanted to go to London,\nbut could only get tickets for France seems to have two main intonation phrases,\nintonation\nphrase\ntheir boundary occurring at the comma. Furthermore, in the ﬁrst phrase, there seems\n\n---\n\n[Izvor 5 | str.108 | data\\book.pdf]\nword co-occur nearby in some training corpus.\nWhat do we mean by ‘nearby’? We could implement various methods, but let’s\nstart with a very simple one: a context window around the word, let’s say of 4 words\nto the left and 4 words to the right. If we do that, each cell will represents the\nnumber of times (in some training corpus) the column word occurs in such a ±4\nword window around the row word.\nLet’s see how this works for 4 words: cherry, strawberry, digital, and informa-']","The phrase 'someplace nearby' serves as an adjunct that provides the location of an event, such as eating, in a sensible interpretation of a sentence. In contrast, in a nonsensical interpretation, it could be misinterpreted as the direct object of the verb.",It is an adjunct that gives the location of the eating event.,1.0,0.8889313750491178,1.0,0.9999999999
Hybrid,What is the task called that involves detecting whether a user is done speaking?,"['[Izvor 1 | str.581 | data\\book.pdf]\nSpoken language models must also detect whether a user is done speaking, so\nthey can process the utterance and respond. This task—called endpointing or end-\nendpointing\npoint detection— can be quite challenging because of noise and because people\noften pause in the middle of turns.\n25.1.2\nSpeech Acts\nA key insight into conversation—due originally to the philosopher Wittgenstein\n(1953) but worked out more fully by Austin (1962)—is that each utterance in a\n\n---\n\n[Izvor 2 | str.538 | data\\book.pdf]\ntion component, such as a referentiality classiﬁer, an anaphoricity classiﬁer—\ndetecting whether an NP is an anaphor—or a discourse-new classiﬁer— detecting\nwhether a mention is discourse-new and a potential antecedent for a future anaphor.\nAn anaphoricity detector, for example, can draw its positive training examples\nanaphoricity\ndetector\nfrom any span that is labeled as an anaphoric referring expression in hand-labeled\ndatasets like OntoNotes, ARRAU, or AnCora. Any other NP or named entity can be\n\n---\n\n[Izvor 3 | str.581 | data\\book.pdf]\nto know when to stop talking; the client interrupts (in A16 and C17), so a system\nthat was performing this role must know to stop talking (and that the user might be\nmaking a correction).\nThe same issues come up for LLMs; a system also has to know when to start\ntalking. For example, most of the time in conversation, speakers start their turns\nalmost immediately after the other speaker ﬁnishes, without a long pause, because\npeople are can usually predict when the other person is about to ﬁnish talking.\n\n---\n\n[Izvor 4 | str.508 | data\\book.pdf]\nsentiment in blogs or tweets.\nDetecting emotion and moods is useful for detecting whether a student is con-\nfused, engaged, or certain when interacting with a tutorial system, whether a caller\nto a help line is frustrated, whether someone’s blog posts or tweets indicated depres-\nsion. Detecting emotions like fear in novels, for example, could help us trace what\ngroups or situations are feared and how that changes over time.\n\n---\n\n[Izvor 5 | str.383 | data\\book.pdf]\nrobust the synthesized output is. Or for measuring how well the voice output of the\nTTS system matches the enrolled voice, we can treat the task as if it were speaker\nveriﬁcation, passing the two voices to a speaker veriﬁcation system and using the\nresulting score as a similarity score.\n16.5\nOther speech tasks\nThere are a wide variety of other speech-related tasks.\nSpeaker diarization is the task of determining ‘who spoke when’ in a long\nspeaker\ndiarization']",The task that involves detecting whether a user is done speaking is called endpointing or endpoint detection.,endpointing or endpoint detection,0.5,0.9999996304193853,1.0,0.9999999999
Hybrid,What does the activation value of the hidden layer in a simple recurrent neural network depend on?,"['[Izvor 1 | str.292 | data\\book.pdf]\n13.1\n•\nRECURRENT NEURAL NETWORKS\n285\nxt\nht\nyt\nFigure 13.1\nSimple recurrent neural network after Elman (1990). The hidden layer in-\ncludes a recurrent connection as part of its input. That is, the activation value of the hidden\nlayer depends on the current input as well as the activation value of the hidden layer from the\nprevious time step.\nsubscripts to represent time, thus xt will mean the input vector x at time t. The key\ndifference from a feedforward network lies in the recurrent link shown in the ﬁgure\n\n---\n\n[Izvor 2 | str.304 | data\\book.pdf]\nusual recurrent hidden layer), and through the use of specialized neural units that\nmake use of gates to control the ﬂow of information into and out of the units that\n\n---\n\n[Izvor 3 | str.315 | data\\book.pdf]\nrecurrence at the hidden layer in a feedforward network (Elman networks) were in-\ntroduced by Elman (1990). Similar architectures were investigated by Jordan (1986)\nwith a recurrence from the output layer, and Mathis and Mozer (1995) with the\naddition of a recurrent context layer prior to the hidden layer. The possibility of\nunrolling a recurrent network into an equivalent feedforward network is discussed\nin (Rumelhart and McClelland, 1986c).\n\n---\n\n[Izvor 4 | str.292 | data\\book.pdf]\ninformation extending back to the beginning of the sequence.\nAdding this temporal dimension makes RNNs appear to be more complex than\nnon-recurrent architectures. But in reality, they’re not all that different. Given an\ninput vector and the values for the hidden layer from the previous time step, we’re\nstill performing the standard feedforward calculation introduced in Chapter 6. To\nsee this, consider Fig. 13.2 which clariﬁes the nature of the recurrence and how it\n\n---\n\n[Izvor 5 | str.133 | data\\book.pdf]\npoint the name stuck.\nSimple feedforward networks have three kinds of nodes: input units, hidden\nunits, and output units.\nFig. 6.8 shows a picture. The input layer x is a vector of simple scalar values just\nas we saw in Fig. 6.2.\nThe core of the neural network is the hidden layer h formed of hidden units hi,\nhidden layer\neach of which is a neural unit as described in Section 6.1, taking a weighted sum of\nits inputs and then applying a non-linearity. In the standard architecture, each layer']",The activation value of the hidden layer in a simple recurrent neural network depends on the current input as well as the activation value of the hidden layer from the previous time step.,The current input and the activation value of the hidden layer from the previous time step.,1.0,1.0,1.0,0.9999999999
Hybrid,How many times is a cell selected from row x to create each virtual test set x(i)?,"['[Izvor 1 | str.95 | data\\book.pdf]\nn = 10. Fig. 4.11 shows a couple of examples. To create each virtual test set x(i), we\nrepeatedly (n = 10 times) select a cell from row x with replacement. For example, to\ncreate the ﬁrst cell of the ﬁrst virtual test set x(1), if we happened to randomly select\nthe second cell of the x row, we would copy the value A\x13B into our new cell, and\nmove on to create the second cell of x(1), each time sampling (randomly choosing)\nfrom the original x with replacement.\n\n---\n\n[Izvor 2 | str.95 | data\\book.pdf]\ntest is that we can create many virtual test sets from an observed test set by repeat-\nedly sampling from it. The method only makes the assumption that the sample is\nrepresentative of the population.\nConsider a tiny text classiﬁcation example with a test set x of 10 documents. The\nﬁrst row of Fig. 4.11 shows the results of two classiﬁers (A and B) on this test set.\nEach document is labeled by one of the four possibilities (A and B both right, both\n\n---\n\n[Izvor 3 | str.96 | data\\book.pdf]\n4.12\n•\nAVOIDING HARMS IN CLASSIFICATION\n89\n1\n2\n3\n4\n5\n6\n7\n8\n9\n10 A% B% δ()\nx\nAB A\x13B AB \x00AB A\x13B \x00AB A\x13B AB \x00A\x13B A\x13B .70\n.50\n.20\nx(1)\nA\x13B AB A\x13B \x00AB \x00AB A\x13B \x00AB AB \x00A\x13B AB .60\n.60\n.00\nx(2)\nA\x13B AB \x00A\x13B \x00AB \x00AB AB \x00AB A\x13B AB AB .60\n.70 -.10\n...\nx(b)\nFigure 4.11\nThe paired bootstrap test: Examples of b pseudo test sets x(i) being created\nfrom an initial true test set x. Each pseudo test set is created by sampling n = 10 times with\n\n---\n\n[Izvor 4 | str.108 | data\\book.pdf]\nplest vector model of meaning is based on the co-occurrence matrix, a way of rep-\nresenting how often words co-occur. We’ll deﬁne a particular kind of co-occurrence\nmatrix, the word-context matrix, in which each row in the matrix represents a word\nword-context\nmatrix\nin the vocabulary and each column represents how often each other word in the vo-\ncabulary appears nearby. This matrix is thus of dimensionality |V| × |V| and each\ncell records the number of times the row (target) word and the column (context)\n\n---\n\n[Izvor 5 | str.76 | data\\book.pdf]\nvalue in parentheses refers to the example index in some set of data (either for train-\ning or for test). So in this case each test example x(i) has a feature vector x(i),\n1 ≤i ≤m. (As usual, we’ll represent vectors and matrices in bold.)\nOne way to compute ˆy(i) (which is how we refer to P(y(1) = 1), i.e., the prob-\nability that the output for input x(i)i has the value 1), is just to have a for-loop and\ncompute each test example one at a time:\nforeach\nx(i)\nin input [x(1),x(2),...,x(m)]']",A cell from row x is selected 10 times with replacement to create each virtual test set x(i).,10 times,1.0,0.7357702861681074,1.0,0.9999999999
Hybrid,What is the context window size for transformer-based language models?,"['[Izvor 1 | str.196 | data\\book.pdf]\nlanguage models of Chapter 3 compute the probability of a word given counts of\nits occurrence with the n −1 prior words. The context is thus of size n −1. For\ntransformer language models, the context is the size of the transformer’s context\nwindow, which can be quite large, like 32K tokens for large models (and much larger\ncontexts of millions of words are possible with special long-context architectures).\nThe job of the language modeling head is to take the output of the ﬁnal trans-\n\n---\n\n[Izvor 2 | str.117 | data\\book.pdf]\nmatrix and just represent each word i by the vector wi.\nAs with the simple count-based methods like tf-idf, the context window size\naffects the performance of skip-gram embeddings, and experiments often tune the\ncontext window size parameter on a devset.\n\n---\n\n[Izvor 3 | str.205 | data\\book.pdf]\nthrough a softmax to generate word probabilities.\n• Transformer-based language models have a wide context window (200K to-\nkens or even more for very large models with special mechanisms) allowing\nthem to draw on enormous amounts of context to predict upcoming words.\n• There are various computational tricks for making large language models\nmore efﬁcient, such as the KV cache and parameter-efﬁcient ﬁnetuning.\nHistorical Notes\nThe transformer (Vaswani et al., 2017) was developed drawing on two lines of prior\n\n---\n\n[Izvor 4 | str.295 | data\\book.pdf]\npossible next word, giving us a distribution over the entire vocabulary. We can also\nassign probabilities to entire sequences by combining these conditional probabilities\nwith the chain rule:\nP(w1:n) =\nn\nY\ni=1\nP(wi|w<i)\nThe n-gram language models of Chapter 3 compute the probability of a word given\ncounts of its occurrence with the n−1 prior words. The context is thus of size n−1.\nFor the feedforward language models of Chapter 6, the context is the window size.\n\n---\n\n[Izvor 5 | str.209 | data\\book.pdf]\n202\nCHAPTER 9\n•\nMASKED LANGUAGE MODELS\n• Input context window N=512 tokens, and model dimensionality d=1024, hence\nX, the input to the model, is of shape [N ×d] = [512×1024].\n• L=24 layers of transformer blocks, with A=16 multihead attention layers each\n• The resulting model has about 550M parameters.\nNote that 550M parameters is relatively small as large language models go\n(Llama 3 has 405B parameters, so is 3 orders of magnitude bigger). Indeed, masked']","The context window size for transformer-based language models can be quite large, typically ranging from 32K tokens to 200K tokens or even more for very large models with special mechanisms.",200K tokens or even more for very large models.,0.75,0.999999636775466,1.0,0.9999999999
Hybrid,What is the training signal for the model in language modeling?,"['[Izvor 1 | str.165 | data\\book.pdf]\ntrain on?\nLanguage models are trained in three stages, as shown in Fig. 7.12:\n\n---\n\n[Izvor 2 | str.275 | data\\book.pdf]\nusing cross-entropy loss. Recall that cross-entropy loss for language modeling is\ndetermined by the probability the model assigns to the correct next word. So at time\nt the CE loss is the negative log probability the model assigns to the next word in the\ntraining sequence:\nLCE( ˆyt,yt) = −log ˆyt[wt+1]\n(12.13)\n\n---\n\n[Izvor 3 | str.373 | data\\book.pdf]\nmodel whose vocabulary includes both speech tokens and text tokens.\nWe train this language model to take as input two sequences, a text transcript\nand a small sample of speech from the desired talker, to tokenize both the text and\nthe speech into discrete tokens, and then to conditionally generate discrete samples\nof the speech corresponding to the text string, in the desired voice.\nAt inference time we prompt this language model with a tokenized text string and\n\n---\n\n[Izvor 4 | str.166 | data\\book.pdf]\ninitial logits in temperature sampling. In this simpliﬁed example, there are only 4 tokens in\nthe vocabulary.\n1. pretraining: In this ﬁrst stage, the model is trained to incrementally predict\nthe next word in enormous text corpora. The model uses the cross-entropy\nloss, sometimes called the language modeling loss, and that loss is backprop-\nagated all the way through the network. The training data is usually based on\ncleaning up parts of the web. The result is a model that is very good at pre-\n\n---\n\n[Izvor 5 | str.526 | data\\book.pdf]\ntraining signal can be found in the world, such as ratings assigned by users on\na review site.\n• Words can be assigned weights in a lexicon by using various functions of word\ncounts in training texts, and ratio metrics like log odds ratio informative\nDirichlet prior.\n• Affect can be detected, just like sentiment, by using standard supervised text\nclassiﬁcation techniques, using all the words or bigrams in a text as features.\nAdditional features can be drawn from counts of words in lexicons.']","The training signal for the model in language modeling is the cross-entropy loss, which is determined by the probability the model assigns to the correct next word in the training sequence. Specifically, at time t, the cross-entropy loss is calculated as the negative log probability of the model's prediction for the next word.",The training signal comes from backpropagation from the last token.,1.0,0.9999999999999998,0.0,0.0
Hybrid,What is the goal of chain-of-thought prompting?,"[""[Izvor 1 | str.239 | data\\book.pdf]\n10.4.1\nChain-of-Thought Prompting\nThere is a wide range of techniques to use prompts to improve the performance of\nlanguage models on many tasks. Here we describe one of them, called chain-of-\nthought prompting.\nchain-of-\nthought\nThe goal of chain-of-thought prompting is to improve performance on difﬁcult\nreasoning tasks that language models tend to fail on. The intuition is that people\nsolve these tasks by breaking them down into steps, and so we’d like to have lan-\n\n---\n\n[Izvor 2 | str.240 | data\\book.pdf]\nOptions: (A) 3pm to 5pm \n(B) 11am to 1pm \n(C) 5pm to 6pm \n(D) 1pm to 3pm\nA: Let's think step by step. \nTask Description\nQuestion\nChain-of-Thought\nTest-Time \nQuestion\nTask Description\nQuestion\nTest-Time \nQuestion\nAnswer\nGenerated \nChain-of-Thought\nGenerated \nAnswer\nOptions\nOptions\nFigure 10.11\nExample of the use of chain-of-thought prompting (right) vs standard prompting (left) in a\nreasoning task on temporal sequencing. Figure from Suzgun et al. (2023b).\n\n---\n\n[Izvor 3 | str.144 | data\\book.pdf]\n6.6\nTraining Neural Nets\nA feedforward neural net is an instance of supervised machine learning in which we\nknow the correct output y for each observation x. What the system produces, via\nEq. 6.13, is ˆy, the system’s estimate of the true y. The goal of the training procedure\nis to learn parameters W[i] and b[i] for each layer i that make ˆy for each training\nobservation as close as possible to the true y.\nIn general, we do all this by drawing on the methods we introduced in Chapter 4\n\n---\n\n[Izvor 4 | str.239 | data\\book.pdf]\nwhere they learn to follow instructions, and preference alignment, where they learn\nto prefer prompt continuations that are preferred by humans.\nHowever there are also post-training computations we can do even after these\nsteps, during inference, i.e., when the model is generating its output. This class of\npost-training tasks is called test-time compute. We focus here on one representative\ntest-time\ncompute\nexample, chain-of-thought prompting.\n10.4.1\nChain-of-Thought Prompting\n\n---\n\n[Izvor 5 | str.90 | data\\book.pdf]\n999,900/1,000,000 or 99.99%! What an amazing accuracy level! Surely we should\nbe happy with this classiﬁer? But of course this fabulous ‘no pie’ classiﬁer would\nbe completely useless, since it wouldn’t ﬁnd a single one of the customer comments\nwe are looking for. In other words, accuracy is not a good metric when the goal is\nto discover something that is rare, or at least not completely balanced in frequency,\nwhich is a very common situation in the world.""]","The goal of chain-of-thought prompting is to improve performance on difficult reasoning tasks that language models tend to fail on by encouraging them to break down these tasks into steps, similar to how humans approach problem-solving.",To improve performance on difficult reasoning tasks that language models tend to fail on.,1.0,0.9999996154155592,1.0,0.9999999999
Hybrid,What is the simplest and most influential architecture discussed in the text?,"['[Izvor 1 | str.306 | data\\book.pdf]\narchitectures described in Section 13.4. And, as with simple RNNs, multi-layered\n\n---\n\n[Izvor 2 | str.511 | data\\book.pdf]\n504\nCHAPTER 22\n•\nLEXICONS FOR SENTIMENT, AFFECT, AND CONNOTATION\n22.2\nAvailable Sentiment and Affect Lexicons\nA wide variety of affect lexicons have been created and released. The most basic\nlexicons label words along one dimension of semantic variability, generally called\n“sentiment” or “valence”.\nIn the simplest lexicons this dimension is represented in a binary fashion, with\na wordlist for positive words and a wordlist for negative words. The oldest is the\n\n---\n\n[Izvor 3 | str.306 | data\\book.pdf]\nment with different architectures. To see this, consider Fig. 13.14 which illustrates\nthe inputs and outputs associated with each kind of unit.\nAt the far left, (a) is the basic feedforward unit where a single set of weights and\na single activation function determine its output, and when arranged in a layer there\nare no connections among the units in the layer. Next, (b) represents the unit in a\nsimple recurrent network. Now there are two inputs and an additional set of weights\n\n---\n\n[Izvor 4 | str.483 | data\\book.pdf]\nroles. The strong expectations provided by these scripts can facilitate the proper\nclassiﬁcation of entities, the assignment of entities into roles and relations, and most\ncritically, the drawing of inferences that ﬁll in things that have been left unsaid. In\ntheir simplest form, such scripts can be represented as templates consisting of ﬁxed\ntemplates\nsets of slots that take as values slot-ﬁllers belonging to particular classes. The task\n\n---\n\n[Izvor 5 | str.156 | data\\book.pdf]\nthese models. Let’s begin, though, by talking about different kinds of language\nmodels.\n7.1\nThree architectures for language models\nThe architecture we sketched above for a left-to-right or autoregressive language\nmodel, which is the language model architecture we will deﬁne in this chapter, is\nactually only one of three common LM architectures.\nThe three architectures are the encoder, the decoder, and the encoder-decoder.\nFig. 7.3 gives a schematic picture of the three.\nw\nw\nw\nw\nw\nw\nw\nw\nw\nw\nw\nw\nw\nw\nw\nw\nw\nw']","The simplest and most influential architecture discussed in the text is the basic feedforward unit, which is characterized by a single set of weights and a single activation function determining its output.",The Mention-Pair Architecture,0.6666666666666666,1.0,0.0,0.0
Hybrid,What was the influential entity-based system mentioned in the text?,"['[Izvor 1 | str.569 | data\\book.pdf]\nways.\nThe entity grid model of Barzilay and Lapata (2008) is an alternative way to\nentity grid\ncapture entity-based coherence: instead of having a top-down theory, the entity-grid\nmodel using machine learning to induce the patterns of entity mentioning that make\na discourse more coherent.\nThe model is based around an entity grid, a two-dimensional array that repre-\nsents the distribution of entity mentions across sentences. The rows represent sen-\n\n---\n\n[Izvor 2 | str.567 | data\\book.pdf]\nmodels of this kind of entity-based coherence: Centering Theory (Grosz et al.,\nentity-based\n1995), and the entity grid model of Barzilay and Lapata (2008).\n24.3.1\nCentering\nCentering Theory (Grosz et al., 1995) is a theory of both discourse salience and\nCentering\nTheory\ndiscourse coherence. As a model of discourse salience, Centering proposes that at\nany given point in the discourse one of the entities in the discourse model is salient:\n\n---\n\n[Izvor 3 | str.556 | data\\book.pdf]\nHISTORICAL NOTES\n549\nthe current sentence from left-to-right, starting with the ﬁrst noun group to the right\nof the pronoun (for cataphora). The ﬁrst noun group that agrees with the pronoun\nwith respect to number, gender, and person is chosen as the antecedent” (Kehler\net al., 2004).\nLappin and Leass (1994) was an inﬂuential entity-based system that used weights\nto combine syntactic and other features, extended soon after by Kennedy and Bogu-\n\n---\n\n[Izvor 4 | str.542 | data\\book.pdf]\n23.4.3\nEntity-based Models\nBoth the mention-pair and mention-ranking models make their decisions about men-\ntions. By contrast, entity-based models link each mention not to a previous mention\nbut to a previous discourse entity (cluster of mentions).\nA mention-ranking model can be turned into an entity-ranking model simply\nby having the classiﬁer make its decisions over clusters of mentions rather than\nindividual mentions (Rahman and Ng, 2009).\n\n---\n\n[Izvor 5 | str.542 | data\\book.pdf]\nresentations for pairs of clusters by pooling over learned representations of mention\npairs (Clark and Manning, 2016b).\nHowever, although entity-based models are more expressive, the use of cluster-\nlevel information in practice has not led to large gains in performance, so mention-\nranking models are still more commonly used.\n23.5\nClassiﬁers using hand-built features\nFeature-based classiﬁers, use hand-designed features in logistic regression, SVM,']",The influential entity-based system mentioned in the text is Lappin and Leass (1994).,Lappin and Leass (1994),1.0,0.9654295015946808,1.0,0.9999999999
Hybrid,What are some sources from which the process might come?,"['[Izvor 1 | str.25 | data\\book.pdf]\nprocess might come from newswire, ﬁction or non-ﬁction books, scientiﬁc articles,\nWikipedia, or religious texts. It might come from spoken genres like telephone\nconversations, business meetings, police body-worn cameras, medical interviews,\nor transcripts of television shows or movies. It might come from work situations\nlike doctors’ notes, legal text, or parliamentary or congressional proceedings.\nText also reﬂects the demographic characteristics of the writer (or speaker): their\n\n---\n\n[Izvor 2 | str.539 | data\\book.pdf]\nof investigation. Other sources of knowledge may turn out to be helpful, especially\nin combination with unsupervised and semisupervised algorithms, which also mit-\nigate the expense of labeled datasets. In early work, for example Bean and Riloff\n(1999) learned patterns for characterizing anaphoric or non-anaphoric NPs; (by ex-\ntracting and generalizing over the ﬁrst NPs in a text, which are guaranteed to be\nnon-anaphoric). Chang et al. (2012) look for head nouns that appear frequently in\n\n---\n\n[Izvor 3 | str.170 | data\\book.pdf]\nmodel that knows many languages but might beneﬁt from some more data in our\nparticular language of interest.\nIn such cases, we can simply continue training the model on relevant data from\nthe new domain or language (Gururangan et al., 2020). This process of taking a fully\npretrained model and running additional training passes using the cross-entropy loss\non some new data is called ﬁnetuning. The word “ﬁnetuning” means the process\nﬁnetuning\n\n---\n\n[Izvor 4 | str.464 | data\\book.pdf]\npeople or organizations, labeled in sentences from news and web text drawn from the\n\n---\n\n[Izvor 5 | str.158 | data\\book.pdf]\nof question answering as token prediction by giving a language model a question\nand a token like A: suggesting that an answer should come next, like this:\nQ: Who wrote the book ‘‘The Origin of Species""?\nA:\nAgain, we can ask a language model to compute the probability distribution over\npossible next tokens given this preﬁx, computing the following probability\nP(w|Q: Who wrote the book ‘‘The Origin of Species""?\nA:)\nand look at which tokens w have high probabilities. As Fig. 7.5 suggests, we might']","The process might come from various sources including newswire, fiction or non-fiction books, scientific articles, Wikipedia, religious texts, spoken genres like telephone conversations, business meetings, police body-worn cameras, medical interviews, transcripts of television shows or movies, and work situations such as doctors’ notes, legal texts, or parliamentary or congressional proceedings.","Newswire, fiction or non-fiction books, scientific articles, Wikipedia, religious texts, spoken genres like telephone conversations, business meetings, police body-worn cameras, medical interviews, transcripts of television shows or movies, doctors’ notes, legal text, or parliamentary or congressional proceedings.",1.0,0.0,1.0,0.9999999999
Hybrid,Who showed the equivalence of the WFST and the Earley algorithm?,"['[Izvor 1 | str.436 | data\\book.pdf]\nWFST\nKuno (1965) as a data structure that stores the results of all previous computations\nin the course of the parse. Based on a generalization of Cocke’s work, a similar\ndata structure had been independently described in Kay (1967) (and Kay 1973). The\ntop-down application of dynamic programming to parsing was described in Earley’s\nPh.D. dissertation (Earley 1968, Earley 1970). Sheil (1976) showed the equivalence\nof the WFST and the Earley algorithm. Norvig (1991) shows that the efﬁciency of-\n\n---\n\n[Izvor 2 | str.624 | data\\book.pdf]\nWall Street Journal\nspeech recognition of,\n363\nwarping, 363\nwav2vec 2.0, 351\nwaveﬁle format, 321\nweb search, 237\nweight tying, 189, 291\nwell-formed substring\ntable, 429\nWFST, 429\nwh-pronoun, 384\nwikiﬁcation, 540\nwildcard, regular\nexpression, 21\nWinograd Schema, 545\nword\nboundary, regular\nexpression notation,\n21\n\n---\n\n[Izvor 3 | str.158 | data\\book.pdf]\nof question answering as token prediction by giving a language model a question\nand a token like A: suggesting that an answer should come next, like this:\nQ: Who wrote the book ‘‘The Origin of Species""?\nA:\nAgain, we can ask a language model to compute the probability distribution over\npossible next tokens given this preﬁx, computing the following probability\nP(w|Q: Who wrote the book ‘‘The Origin of Species""?\nA:)\nand look at which tokens w have high probabilities. As Fig. 7.5 suggests, we might\n\n---\n\n[Izvor 4 | str.436 | data\\book.pdf]\ning algorithms.\nDynamic programming parsing has a history of independent discovery. Ac-\ncording to the late Martin Kay (personal communication), a dynamic programming\nparser containing the roots of the CKY algorithm was ﬁrst implemented by John\nCocke in 1960. Later work extended and formalized the algorithm, as well as prov-\ning its time complexity (Kay 1967, Younger 1967, Kasami 1965). The related well-\nformed substring table (WFST) seems to have been independently proposed by\nWFST\n\n---\n\n[Izvor 5 | str.66 | data\\book.pdf]\nGoodman performed a number of carefully controlled experiments comparing dif-\nferent algorithms and parameters (Chen and Goodman 1999, Goodman 2006, inter\nalia). They showed the advantages of Modiﬁed Interpolated Kneser-Ney, which\nbecame the standard baseline for n-gram language modeling around the turn of the\ncentury, especially because they showed that caches and class-based models pro-\nvided only minor additional improvement. SRILM (Stolcke, 2002) and KenLM']",Sheil (1976) showed the equivalence of the WFST and the Earley algorithm.,Sheil (1976),1.0,0.8236823310693415,1.0,0.9999999999
